Frequency_GHz,Phase00_deg,Phase01_deg,Phase10_deg,Phase11_deg,SelectedPhaseDifference_deg
9.8,-280.922462716356,-462.284480515075,-282.751956194759,-453.689317156342,-178.637982201282
9.808,-281.658016474992,-462.776812233684,-283.494054700887,-454.180560123447,-178.881204241308
9.816,-282.391472317121,-463.269931513475,-284.234035075275,-454.672551487089,-179.121540803646
9.824,-283.122838984612,-463.763842144978,-284.971906750608,-455.165297013753,-179.358996839635
9.832,-283.852125534679,-464.258547850786,-285.707679486176,-455.658802399302,-179.593577683893
9.84,-284.579341332946,-464.754052285392,-286.441363360124,-456.153073269051,-179.825289047554
9.848,-285.304496046546,-465.250359035002,-287.172968761798,-456.648115177817,-180.054137011544
9.856,-286.027599637239,-465.747471617341,-287.902506384173,-457.14393360995,-180.280128019898
9.864,-286.748662354591,-466.245393481444,-288.629987216385,-457.640533979338,-180.503268873146
9.872,-287.467694729189,-466.744128007432,-289.355422536357,-458.137921629384,-180.723566721757
9.88,-288.184707565936,-467.243678506277,-290.078823903529,-458.636101832973,-180.941029059659
9.888,-288.899711937381,-467.744048219555,-290.800203151687,-459.135079792403,-181.155663717826
9.896,-289.612719177151,-468.245240319186,-291.519572381902,-459.634860639305,-181.367478857965
9.904,-290.323740873433,-468.747257907164,-292.236943955579,-460.135449434534,-181.57648296627
9.912,-291.032788862554,-469.250104015269,-292.952330487609,-460.636851168049,-181.782684847284
9.92,-291.73987522263,-469.753781604782,-293.66574483964,-461.139070758764,-181.986093617849
9.928,-292.445012267319,-470.258293566169,-294.377200113457,-461.642113054382,-182.18671870115
9.936,-293.148212539653,-470.763642718776,-295.08670964448,-462.145982831207,-182.384569820877
9.944,-293.849488805964,-471.269831810497,-295.794286995376,-462.650684793949,-182.579656995467
9.952,-294.54885404992,-471.776863517442,-296.499945949793,-463.156223575489,-182.771990532478
9.96,-295.246321466645,-472.284740443592,-297.203700506202,-463.662603736649,-182.961581023053
9.968,-295.941904456945,-472.793465120441,-297.905564871874,-464.169829765923,-183.148439336504
9.976,-296.635616621644,-473.303040006641,-298.605553456961,-464.677906079206,-183.332576615004
9.984,-297.327471756016,-473.813467487624,-299.303680868712,-465.186837019502,-183.514004268392
9.992,-298.017483844325,-474.324749875226,-299.999961905798,-465.696626856604,-183.6927339691
10,-298.705667054477,-474.836889407298,-300.694411552767,-466.207279786778,-183.868777647179
10.008,-299.392035732773,-475.349888247314,-301.387044974619,-466.718799932411,-184.042147485459
10.016,-300.076604398776,-475.863748483963,-302.077877511499,-467.231191341659,-184.212855914813
10.024,-300.759387740288,-476.378472130747,-302.766924673516,-467.744457988065,-184.38091560954
10.032,-301.440400608433,-476.894061125563,-303.454202135686,-468.258603770175,-184.54633948287
10.04,-302.119658012856,-477.410517330277,-304.139725732988,-468.773632511135,-184.70914068258
10.048,-302.79717511703,-477.927842530304,-304.823511455552,-469.289547958269,-184.869332586727
10.056,-303.47296723367,-478.446038434168,-305.505575443964,-469.806353782645,-185.026928799501
10.064,-304.147049820266,-478.965106673068,-306.185933984685,-470.324053578638,-185.181943147197
10.072,-304.819438474724,-479.485048800435,-306.864603505606,-470.84265086346,-185.334389674289
10.08,-305.490148931117,-480.00586629148,-307.541600571707,-471.362149076699,-185.484282639637
10.088,-306.15919705554,-480.527560542745,-308.216941880842,-471.882551579824,-185.631636512795
10.096,-306.826598842092,-481.050132871648,-308.890644259647,-472.403861655698,-185.776465970443
10.104,-307.492370408948,-481.573584516023,-309.562724659556,-472.926082508066,-185.918785892924
10.112,-308.156527994555,-482.097916633658,-310.233200152945,-473.449217261033,-186.058611360898
10.12,-308.819087953934,-482.623130301827,-310.902087929379,-473.973268958538,-186.195957652107
10.128,-309.480066755078,-483.149226516827,-311.569405291988,-474.498240563812,-186.330840238251
10.136,-310.139480975477,-483.676206193506,-312.235169653948,-475.024134958825,-186.463274781971
10.144,-310.797347298733,-484.204070164791,-312.899398535077,-475.550954943726,-186.593277133941
10.152,-311.453682511289,-484.732819181219,-313.562109558549,-476.078703236273,-186.720863330069
10.16,-312.108503499264,-485.262453910458,-314.223320447713,-476.607382471254,-186.846049588806
10.168,-312.761827245389,-485.792974936838,-314.883049023025,-477.136995199895,-186.968852308551
10.176,-313.413670826044,-486.324382760873,-315.541313199084,-477.667543889269,-187.089288065171
10.184,-314.064051408404,-486.85667779879,-316.198130981789,-478.199030921688,-187.207373609614
10.192,-314.712986247682,-487.389860382053,-316.853520465589,-478.731458594089,-187.32312586563
10.2,-315.360492684473,-487.923930756888,-317.507499830846,-479.264829117422,-187.436561927584
10.208,-316.006588142196,-488.458889083822,-318.160087341301,-479.799144616017,-187.547699058375
10.216,-316.651290124644,-488.994735437197,-318.811301341644,-480.334407126958,-187.656554687447
10.224,-317.294616213615,-489.531469804716,-319.461160255185,-480.87061859944,-187.763146408898
10.232,-317.93658406665,-490.069092086975,-320.109682581626,-481.407780894129,-187.867491979675
10.24,-318.57721141487,-490.607602096993,-320.756886894936,-481.945895782515,-187.969609317877
10.248,-319.216516060898,-491.146999559762,-321.402791841322,-482.484964946253,-188.069516501136
10.256,-319.854515876872,-491.687284111786,-322.047416137293,-483.024989976516,-188.167231765086
10.264,-320.491228802569,-492.228455300634,-322.690778567831,-483.565972373324,-188.262773501935
10.272,-321.126672843593,-492.770512584488,-323.332897984648,-484.10791354489,-188.356160259104
10.28,-321.760866069676,-493.313455331704,-323.973793304537,-484.650814806945,-188.447410737972
10.288,-322.393826613054,-493.857282820375,-324.613483507823,-485.194677382077,-188.536543792679
10.296,-323.025572666937,-494.401994237899,-325.251987636894,-485.739502399052,-188.623578429038
10.304,-323.65612248406,-494.947588680552,-325.889324794835,-486.285290892149,-188.708533803508
10.312,-324.285494375329,-495.494065153073,-326.525514144138,-486.832043800485,-188.791429222255
10.32,-324.913706708537,-496.041422568249,-327.16057490551,-487.37976196734,-188.872284140287
10.328,-325.540777907181,-496.589659746513,-327.794526356762,-487.928446139483,-188.951118160667
10.336,-326.166726449343,-497.138775415543,-328.427387831784,-488.478096966505,-189.0279510338
10.344,-326.791570866669,-497.688768209878,-329.059178719609,-489.028715000139,-189.102802656791
10.352,-327.415329743412,-498.239636670535,-329.68991846355,-489.580300693595,-189.175693072877
10.36,-328.038021715569,-498.791379244636,-330.31962656043,-490.13285440089,-189.246642470933
10.368,-328.659665470086,-499.343994285051,-330.948322559887,-490.686376376185,-189.315671185035
10.376,-329.280279744144,-499.89748005004,-331.576026063759,-491.240866773116,-189.382799694104
10.384,-329.899883324519,-500.451834702916,-332.202756725552,-491.796325644141,-189.448048621603
10.392,-330.518495047022,-501.007056311709,-332.828534249975,-492.352752939882,-189.511438735312
10.4,-331.136133796005,-501.563142848851,-333.453378392569,-492.910148508475,-189.572990947155
10.408,-331.75281850395,-502.120092190858,-334.077308959394,-493.468512094925,-189.632726313091
10.416,-332.368568151118,-502.677902118044,-334.700345806803,-494.027843340465,-189.690666033074
10.424,-332.983401765286,-503.236570314228,-335.322508841284,-494.588141781923,-189.746831451059
10.432,-333.597338421536,-503.796094366463,-335.943818019374,-495.149406851096,-189.801244055073
10.44,-334.210397242128,-504.35647176478,-336.564293347652,-495.71163787413,-189.853925477348
10.448,-334.822597396433,-504.917699901938,-337.183954882792,-496.274834070906,-189.904897494494
10.456,-335.433958100941,-505.479776073197,-337.802822731697,-496.838994554441,-189.954182027744
10.464,-336.044498619328,-506.042697476095,-338.420917051696,-497.404118330289,-190.001801143233
10.472,-336.654238262598,-506.606461210248,-339.038258050808,-497.970204295959,-190.04777705235
10.48,-337.263196389284,-507.171064277164,-339.654865988081,-498.537251240336,-190.092132112121
10.488,-337.871392405717,-507.736503580066,-340.27076117399,-499.105257843125,-190.134888825651
10.496,-338.478845766356,-508.302775923739,-340.885963970909,-499.674222674287,-190.176069842617
10.504,-339.08557597419,-508.869878014391,-341.500494793637,-500.244144193506,-190.215697959798
10.512,-339.691602581189,-509.437806459525,-342.114374109998,-500.815020749655,-190.253796121664
10.52,-340.296945188831,-510.006557767838,-342.72762244151,-501.386850580281,-190.290387420993
10.528,-340.901623448682,-510.576128349126,-343.3402603641,-501.959631811103,-190.325495099556
10.536,-341.50565706304,-511.146514514218,-343.952308508895,-502.533362455521,-190.359142548822
10.544,-342.109065785637,-511.717712474923,-344.563787563075,-503.108040414146,-190.391353310714
10.552,-342.711869422405,-512.289718343989,-345.174718270779,-503.683663474333,-190.422151078416
10.56,-343.314087832298,-512.862528135097,-345.785121434083,-504.260229309748,-190.4515596972
10.568,-343.915740928171,-513.436137762858,-346.39501791403,-504.83773547993,-190.479603165313
10.576,-344.516848677727,-514.010543042836,-347.004428631722,-505.416179429889,-190.506305634891
10.584,-345.117431104507,-514.585739691598,-347.613374569476,-505.995558489709,-190.531691412909
10.592,-345.717508288951,-515.161723326771,-348.221876772033,-506.575869874174,-190.55578496218
10.6,-346.317100369509,-515.738489467129,-348.829956347826,-507.157110682412,-190.57861090238
10.608,-346.916227543809,-516.316033532697,-349.437634470316,-507.73927789756,-190.600194011112
10.616,-347.514910069883,-516.894350844878,-350.044932379369,-508.32236838644,-190.620559225004
10.624,-348.11316826745,-517.473436626604,-350.651871382709,-508.906378899271,-190.639731640846
10.632,-348.711022519254,-518.0532860025,-351.258472857412,-509.491306069385,-190.657736516754
10.64,-349.308493272454,-518.633893999082,-351.864758251467,-510.077146412977,-190.674599273372
10.648,-349.905601040073,-519.215255544967,-352.470749085394,-510.663896328869,-190.690345495106
10.656,-350.502366402502,-519.797365471112,-353.076466953908,-511.2515520983,-190.70500093139
10.664,-351.09881000906,-520.380218511077,-353.681933527655,-511.840109884742,-190.718591497983
10.672,-351.694952579601,-520.963809301305,-354.287170554987,-512.42956573373,-190.731143278297
10.68,-352.290814906189,-521.548132381429,-354.892199863809,-513.019915572727,-190.74268252476
10.688,-352.886417854808,-522.133182194604,-355.497043363468,-513.611155211008,-190.753235660204
10.696,-353.481782367151,-522.718953087866,-356.101723046709,-514.203280339567,-190.762829279285
10.704,-354.076929462439,-523.305439312501,-356.706260991675,-514.796286531056,-190.771490149938
10.712,-354.671880239311,-523.892635024459,-357.310679363974,-515.390169239744,-190.779245214852
10.72,-355.266655877761,-524.480534284775,-357.915000418793,-515.984923801509,-190.786121592986
10.728,-355.86127764113,-525.069131060025,-358.519246503071,-516.580545433848,-190.792146581105
10.736,-356.455766878151,-525.658419222802,-359.123440057728,-517.177029235924,-190.797347655349
10.744,-357.050145025051,-526.248392552219,-359.727603619942,-517.774370188635,-190.801752472832
10.752,-357.644433607707,-526.839044734441,-360.331759825496,-518.372563154715,-190.805388873266
10.76,-358.238654243855,-527.430369363231,-360.935931411163,-518.971602878863,-190.808284880623
10.768,-358.83282864535,-528.022359940537,-361.540141217162,-519.571483987898,-190.810468704812
10.776,-359.426978620489,-528.615009877091,-362.144412189657,-520.172200990947,-190.811968743398
10.784,-360.021126076384,-529.208312493042,-362.748767383323,-520.773748279668,-190.812813583342
10.792,-360.615293021386,-529.802261018611,-363.353229963957,-521.376120128491,-190.813032002775
10.8,-361.209501567572,-530.396848594773,-363.957823211154,-521.979310694904,-190.8126529728
10.808,-361.803773933284,-530.992068273968,-364.562570521033,-522.583314019759,-190.811705659317
10.816,-362.398132445722,-531.58791302083,-365.167495409025,-523.188124027616,-190.810219424891
10.824,-362.992599543592,-532.184375712952,-365.772621512712,-523.793734527122,-190.80822383064
10.832,-363.58719777982,-532.781449141668,-366.377972594724,-524.400139211409,-190.805748638152
10.84,-364.181949824308,-533.379126012868,-366.983572545698,-525.007331658544,-190.80282381144
10.848,-364.776878466757,-533.977398947834,-367.58944538729,-525.615305331996,-190.799479518923
10.856,-365.372006619547,-534.576260484106,-368.195615275243,-526.224053581139,-190.795746135441
10.864,-365.967357320667,-535.175703076369,-368.802106502519,-526.833569641801,-190.791654244297
10.872,-366.562953736712,-535.775719097373,-369.408943502483,-527.44384663683,-190.787234639338
10.88,-367.158819165935,-536.376300838873,-370.016150852147,-528.054877576701,-190.782518327062
